Gathering Data:
-3,44,514,0          
-7,45,517,0          
0,41,515,0           
-1,44,518,0          
-1,42,519,0          
-6,39,511,0          
-1,39,518,0          
1,51,502,0           
-7,44,520,0          
2,46,514,0           
-3,41,515,0          
1,39,516,0           
1,42,519,0           
-1,41,515,0          
-3,41,516,0          
-2,44,517,0          
-2,43,516,0          
-3,45,518,0          
0,42,516,0           
-3,42,513,0          
-2,42,514,0          
0,42,513,0           
-2,44,514,0          
-2,39,512,0          
-2,43,514,0          
-5,43,514,0          
0,41,515,0           
-3,41,514,0          
-1,44,514,0          
0,39,517,0           
-5,41,519,0          
-3,42,517,0          
-1,42,514,0          
-4,42,511,0          
-2,42,518,0          
-3,42,516,0          
-7,39,516,0          
-32,-5,576,0         
1,36,496,0           
3,32,520,0           
0,47,508,0           
-2,40,516,0          
3,39,516,0           
0,42,513,0           
0,48,513,0           
-1,40,516,0          
-3,45,511,0          
5,43,511,0           
-5,46,515,0          
-1,47,515,0          
1,41,513,0           
1,36,520,0           
-3,45,514,0          
-2,38,517,0          
-5,40,514,0          
-5,41,511,0          
-1,42,515,0          
-3,41,513,0          
0,41,513,0           
-7,40,517,0          
-2,40,515,0          
-6,44,514,0          
-4,40,516,0          
-2,41,514,0          
-2,40,516,0          
-3,47,515,0          
-3,43,514,0          
-4,45,513,0          
-3,42,515,0          
-3,43,512,0          
-7,41,513,0          
-2,42,516,0          
-4,42,515,0          
-5,41,516,0          
-3,38,514,0          
-3,39,516,0          
-3,41,514,0          
-1,44,518,0          
-3,48,509,0          
2,37,524,0           
-2,39,520,0          
-3,44,512,0          
-4,43,514,0          
-5,41,515,0          
-9,40,510,0          
6,41,521,0           
-4,41,512,0          
-3,41,516,0          
250,26,598,0         
-5,60,474,0          
17,47,518,0          
-9,40,510,0          
0,44,517,0           
-4,42,517,0          
-7,41,516,0          
-8,44,512,0          
-8,43,514,0          
-7,42,520,0          
-8,41,515,0          
-12,40,518,0         
-7,43,515,0          
-3,41,515,0          
-7,44,516,0          
-6,41,519,0          
-7,41,516,0          
-7,41,517,0          
-9,44,518,0          
-10,42,515,0         
-10,43,514,0         
-8,39,513,0          
-8,42,517,0          
-8,41,517,0          
-10,42,514,0         
-10,38,514,0         
-7,43,515,0          
-8,40,518,0          
-8,44,512,0          
-9,43,515,0          
-10,42,516,0         
-8,41,514,0          
-9,40,515,0          
-10,40,511,0         
-11,42,511,0         
-12,40,512,0         
-10,42,512,0         
-10,40,514,0         
-4,43,513,0          
-7,39,514,0          
Gathering Data:
 -158,-891,283,0      
-80,-888,229,0       
0,-879,123,0         
119,-840,15,0        
241,-802,-89,0       
367,-758,-150,0      
481,-687,-226,0      
533,-650,-314,0      
513,-577,-343,0      
493,-616,-309,0      
439,-646,-236,0      
344,-707,-165,0      
225,-803,-165,0      
121,-900,-184,0      
48,-988,-200,0       
26,-1043,-184,0      
119,-1002,-178,0     
145,-959,-182,0      
152,-912,-184,0      
171,-871,-168,0      
190,-852,-124,0      
218,-875,-73,0       
200,-883,-36,0       
151,-872,-19,0       
143,-875,-26,0       
107,-870,-27,0       
57,-816,-40,0        
45,-770,-78,0        
13,-683,-77,0        
-26,-578,-89,0       
-25,-516,-94,0       
-21,-462,-84,0       
-18,-406,-96,0       
-36,-335,-124,0      
-19,-274,-148,0      
0,-251,-176,0        
29,-230,-172,0       
50,-243,-181,0       
60,-240,-168,0       
52,-215,-137,0       
55,-176,-123,0       
66,-169,-101,0       
76,-153,-93,0        
90,-115,-59,0        
109,-114,-73,0       
154,-80,-88,0        
126,-75,-83,0        
129,-46,-77,0        
159,-6,-61,0         
165,1,-57,0          
176,-2,-72,0         
162,-9,-77,0         
198,-3,-85,0         
182,-22,-98,0        
181,-19,-85,0        
206,-62,-98,0        
202,-72,-76,0        
184,-98,-60,0        
168,-107,-19,0       
139,-129,-1,0        
131,-122,36,0        
86,-140,61,0         
68,-134,108,0        
75,-105,121,0        
70,-108,143,0        
76,-128,153,0        
84,-126,164,0        
94,-94,201,0         
127,-118,201,0       
136,-131,212,0       
113,-188,255,0       
48,-246,302,0        
14,-309,361,0        
-40,-379,413,0       
-65,-464,454,0       
-124,-579,475,0      
-143,-685,496,0      
-159,-786,533,0      
-161,-882,535,0      
-145,-956,540,0      
-142,-1028,540,0     
-121,-1060,547,0     
-95,-1070,566,0      
-58,-1073,588,0      
-31,-1060,583,0      
215,1,183,0          
281,-32,113,0        
351,-152,-4,0        
380,-297,-128,0      
428,-425,-130,0      
514,-570,-59,0       
597,-729,-11,0       
634,-879,18,0        
553,-1040,59,0       
393,-1160,101,0      
299,-1272,132,0      
199,-1367,239,0      
55,-1386,353,0       
-169,-1303,400,0     
-358,-1066,284,0     
-370,-742,42,0       
-217,-360,-291,0     
34,-75,-463,0        
354,133,-432,0       
641,281,-310,0       
824,384,-179,0       
775,390,-29,0        
539,281,62,0         
225,102,113,0        
25,-250,40,0         
-102,-459,-64,0      
-200,-633,-217,0     
-246,-782,-305,0     
-274,-901,-283,0     
-291,-972,-201,0     
-307,-1008,-115,0    
-327,-955,-46,0      
-340,-855,-3,0       
-317,-753,15,0       
-263,-654,28,0       
-192,-577,24,0       
-119,-532,19,0       
-32,-474,6,0         
36,-445,1,0          
84,-429,-17,0        
101,-421,-25,0       
115,-420,-32,0       
101,-420,-35,0       
95,-417,-19,0        
84,-418,-28,0        
71,-417,-28,0        
66,-418,-24,0        
46,-422,-18,0        
60,-436,-16,0        
77,-433,-16,0        
41,-456,-18,0        
36,-473,-11,0        
59,-493,-21,0        
47,-495,-31,0        
41,-483,-44,0        
31,-486,-49,0        
7,-483,-49,0         
1,-461,-48,0         
-5,-437,-52,0        
1,-410,-50,0         
10,-394,-46,0        
24,-404,-70,0        
22,-424,-88,0        
19,-424,-109,0       
15,-413,-126,0       
21,-419,-135,0       
34,-411,-138,0       
42,-418,-137,0       
45,-413,-141,0       
46,-408,-121,0       
27,-436,-111,0       
21,-387,-99,0        
44,-422,-66,0        
45,-443,-87,0        
26,-454,-85,0        
31,-457,-79,0        
34,-485,-80,0        
39,-527,-58,0        
37,-547,-36,0        
26,-549,-26,0        
28,-557,-1,0         
40,-574,23,0         
52,-599,40,0         
80,-591,52,0         
91,-581,70,0         
76,-568,74,0         
68,-570,70,0         
43,-588,40,0         
15,-624,23,0         
6,-654,29,0          
7,-693,40,0          
14,-731,62,0         
11,-753,83,0         
-21,-767,82,0        
-64,-770,65,0        
-115,-775,53,0       
-159,-781,37,0       
-177,-774,28,0       
-199,-774,24,0       
-195,-769,29,0       
-163,-766,43,0       
-129,-761,65,0       
-92,-751,103,0       
-55,-756,150,0       
-9,-758,185,0        
8,-761,211,0         
41,-750,255,0        
52,-733,257,0        
19,-757,222,0        
-9,-793,167,0        
-81,-848,74,0        
-159,-855,-24,0      
-214,-816,-17,0      
-189,-797,64,0       
-205,-770,159,0      
-187,-777,311,0      
-137,-774,376,0      
-89,-775,267,0       
-46,-765,74,0        
23,-763,-108,0       
96,-800,-225,0       
158,-827,-318,0      
212,-837,-400,0      
259,-783,-427,0      
354,-717,-387,0      
383,-694,-317,0      
353,-710,-237,0      
296,-754,-182,0      
197,-795,-130,0      
98,-865,-96,0        
8,-935,-97,0         
-52,-995,-119,0      
-90,-1004,-136,0     
-90,-978,-143,0      
-69,-915,-155,0      
-21,-859,-152,0      
40,-812,-153,0       
111,-773,-137,0      
173,-752,-134,0      
190,-754,-119,0      
197,-745,-67,0       
199,-742,-37,0       
204,-731,-6,0        
205,-710,12,0        
187,-673,12,0        
180,-635,15,0        
136,-575,-21,0       
115,-537,-52,0       
97,-498,-73,0        
83,-455,-75,0        
45,-425,-83,0        
7,-403,-97,0         
-13,-367,-96,0       
-44,-346,-108,0      
-52,-325,-119,0      
-58,-298,-131,0      
-65,-278,-148,0      
-69,-262,-157,0      
-69,-249,-161,0      
-70,-231,-162,0      
-54,-204,-165,0      
-34,-191,-156,0      
-21,-171,-150,0      
28,-133,-135,0       
45,-124,-134,0       
88,-108,-133,0       
110,-89,-117,0       
128,-88,-105,0       
148,-83,-105,0       
169,-83,-117,0       
201,-105,-115,0      
162,-98,-99,0        
161,-106,-93,0       
152,-106,-88,0       
147,-105,-81,0       
138,-118,-60,0       
121,-116,-46,0       
124,-131,-28,0       
116,-142,-2,0        
108,-152,27,0        
111,-147,53,0        
105,-140,80,0        
119,-161,130,0       
147,-161,170,0       
147,-161,200,0       
163,-143,231,0       
168,-134,234,0       
154,-149,220,0       
136,-180,240,0       
103,-225,300,0       
51,-312,321,0        
22,-404,364,0        
-2,-489,428,0        
-30,-591,466,0       
-42,-672,496,0       
-27,-746,534,0       
-14,-814,540,0       
1,-891,568,0         
25,-978,605,0        
24,-1080,592,0       
33,-1160,593,0       
60,-1187,595,0       
62,-1186,570,0       
59,-1131,529,0       
59,-1022,489,0       
36,-900,464,0        
23,-766,436,0        
13,-622,415,0        
18,-511,409,0        
27,-371,375,0        
38,-196,315,0        
22,-107,273,0        
15,16,275,0          
56,78,328,0          
111,30,343,0         
197,-104,207,0       
328,-221,-23,0       
437,-362,-172,0      
521,-553,-175,0      
542,-759,-153,0      
555,-985,-120,0      
477,-1171,-16,0      
290,-1243,78,0       
113,-1164,138,0      
52,-1073,241,0       
7,-989,383,0         
-73,-875,432,0       
-179,-648,226,0      
-205,-367,-18,0      
-4,-163,-103,0       
279,-46,-128,0       
529,28,-135,0        
724,91,-77,0         
756,15,129,0         
536,-76,162,0        
257,-200,99,0        
15,-316,-53,0        
-140,-438,-241,0     
-209,-595,-342,0     
-197,-736,-346,0     
-191,-852,-274,0     
-240,-890,-197,0     
-300,-875,-145,0     
-340,-819,-111,0     
-347,-779,-97,0      
-310,-743,-78,0      
-229,-699,-80,0      
-99,-662,-84,0       
-46,-604,-80,0       
30,-544,-76,0        
89,-505,-76,0        
121,-466,-62,0       
163,-431,-56,0       
185,-411,-57,0       
191,-412,-34,0       
192,-398,-39,0       
195,-415,-40,0       
183,-430,-28,0       
170,-441,-24,0       
150,-453,-15,0       
149,-473,-7,0        
130,-476,2,0         
112,-497,18,0        
66,-507,18,0         
48,-531,31,0         
28,-535,23,0         
3,-515,15,0          
-14,-509,15,0        
-24,-491,16,0        
-33,-471,7,0         
-42,-450,-10,0       
-55,-432,-17,0       
-59,-431,-21,0       
-62,-437,-37,0       
-64,-424,-42,0       
-47,-401,-58,0       
-74,-388,-81,0       
-84,-371,-91,0       
-68,-367,-94,0       
-54,-352,-92,0       
-5,-344,-74,0        
37,-341,-79,0        
45,-353,-86,0        
67,-387,-83,0        
96,-419,-85,0        
106,-439,-89,0       
109,-438,-88,0       
96,-421,-85,0        
83,-419,-71,0        
51,-428,-47,0        
30,-438,-19,0        
24,-458,7,0          
28,-487,39,0         
43,-505,59,0         
66,-518,76,0         
88,-524,83,0         
103,-502,93,0        
85,-508,82,0         
90,-511,66,0         
90,-542,38,0         
92,-585,15,0         
90,-615,6,0          
73,-652,3,0          
30,-682,12,0         
-14,-703,25,0        
-84,-726,25,0        
-159,-751,18,0       
-221,-790,0,0        
-252,-833,22,0       
-253,-840,-12,0      
-241,-841,12,0       
-185,-821,49,0       
-145,-807,82,0       
-87,-806,118,0       
-46,-800,149,0       
-9,-794,185,0        
20,-792,224,0        
65,-792,267,0        
73,-784,288,0        
55,-784,252,0        
-32,-822,174,0       
-115,-882,93,0       
-228,-890,-1,0       
-277,-881,11,0       
-275,-833,41,0       
-270,-806,149,0      
-201,-791,311,0      
-115,-784,295,0      
-26,-777,194,0       
37,-776,58,0         
93,-802,-76,0        
133,-836,-204,0      
169,-825,-330,0      
179,-800,-372,0      
289,-712,-335,0      
342,-688,-274,0      
352,-709,-226,0      
306,-801,-197,0      
271,-875,-152,0      
178,-965,-123,0      
49,-1038,-102,0      
-54,-1052,-127,0     
-128,-1014,-178,0    
-146,-956,-225,0     
-110,-895,-233,0     
-57,-836,-218,0      
0,-785,-202,0        
57,-743,-156,0       
116,-728,-123,0      
174,-709,-85,0       
202,-700,-75,0       
221,-687,-50,0       
240,-697,-35,0       
254,-693,-32,0       
255,-684,-44,0       
246,-670,-59,0       
241,-634,-73,0       
225,-587,-81,0       
207,-542,-87,0       
185,-497,-79,0       
146,-457,-81,0       
116,-430,-87,0       
82,-411,-104,0       
61,-388,-120,0       
29,-376,-132,0       
1,-351,-151,0        
-24,-334,-151,0      
-27,-304,-149,0      
-40,-292,-149,0      
-45,-268,-150,0      
-38,-240,-145,0      
-24,-212,-138,0      
-7,-211,-137,0       
29,-173,-115,0       
47,-145,-104,0       
85,-126,-105,0       
118,-97,-97,0        
141,-89,-82,0        
172,-71,-93,0        
179,-59,-95,0        
179,-51,-94,0        
165,-48,-86,0        
134,-52,-82,0        
134,-60,-73,0        
119,-56,-55,0        
113,-58,-47,0        
111,-60,-36,0        
22,-111,-75,0        
103,-83,-2,0         
102,-86,28,0         
110,-93,54,0         
106,-106,98,0        
98,-115,133,0        
129,-122,195,0       
165,-119,216,0       
181,-125,234,0       
176,-139,236,0       
151,-186,270,0       
120,-247,303,0       
64,-321,362,0        
50,-370,414,0        
-40,-476,422,0       
-60,-575,465,0       
-94,-677,496,0       
-76,-767,532,0       
-109,-859,546,0      
-104,-967,575,0      
-87,-1039,612,0      
-74,-1106,599,0      
-50,-1136,577,0      
-21,-1140,556,0      
-13,-1102,522,0      
1,-1032,487,0        
-5,-917,471,0        
13,-766,461,0        
40,-596,437,0        
65,-423,424,0        
77,-285,406,0        
65,-177,364,0        
6,-45,279,0          
-23,8,287,0          
-18,-28,408,0        
-16,-102,422,0       
31,-178,254,0        
190,-265,33,0        
430,-379,-123,0      
633,-580,-93,0       
758,-855,-38,0       
823,-1122,6,0        
734,-1331,142,0      
449,-1353,229,0      
139,-1269,272,0      
-16,-1199,313,0      
-112,-1081,383,0     
-399,-745,214,0      
-489,-345,-126,0     
-201,-125,-274,0     
142,-81,-277,0       
438,-94,-180,0       
674,-108,22,0        
748,-108,233,0       
655,-121,281,0       
430,-162,182,0       
88,-247,-35,0        
-27,-369,-224,0      
-53,-531,-348,0      
-39,-694,-337,0      
-52,-828,-257,0      
-132,-908,-208,0     
-247,-917,-162,0     
-331,-907,-116,0     
-358,-884,-127,0     
-332,-852,-121,0     
-272,-794,-137,0     
-102,-734,-128,0     
-77,-642,-114,0      
8,-553,-102,0        
93,-502,-75,0        
183,-470,-81,0       
216,-434,-78,0       
221,-417,-67,0       
217,-418,-63,0       
223,-427,-70,0       
191,-427,-60,0       
162,-424,-50,0       
148,-432,-32,0       
134,-445,-27,0       
117,-461,-27,0       
136,-480,-8,0        
115,-508,-3,0        
86,-525,8,0          
45,-552,-3,0         
18,-558,0,0          
-11,-559,-6,0        
-27,-541,-4,0        
-38,-505,-3,0        
-44,-460,-18,0       
-55,-428,-43,0       
-47,-403,-57,0       
-56,-367,-74,0       
-64,-353,-82,0       
-75,-348,-90,0       
-88,-347,-93,0       
-96,-351,-95,0       
-100,-362,-93,0      
-82,-375,-72,0       
-64,-383,-73,0       
-37,-389,-65,0       
-13,-397,-47,0       
58,-372,-36,0        
79,-365,-27,0        
123,-344,-28,0       
84,-344,-46,0        
74,-354,-49,0        
38,-366,-62,0        
-2,-385,-58,0        
-35,-414,-60,0       
-53,-431,-43,0       
-39,-446,-19,0       
-22,-444,10,0        
7,-442,37,0          
23,-455,56,0         
50,-470,70,0         
65,-503,73,0         
87,-524,69,0         
72,-534,56,0         
77,-542,38,0         
82,-555,25,0         
74,-589,9,0          
76,-623,1,0          
78,-649,8,0          
61,-669,-5,0         
-12,-730,-21,0       
-68,-779,-26,0       
-103,-802,-22,0      
-128,-825,-5,0       
-132,-802,-1,0       
-116,-809,14,0       
-86,-807,38,0        
-66,-793,51,0        
-40,-784,79,0        
-31,-786,117,0       
-19,-799,172,0       
-16,-784,205,0       
-9,-790,216,0        
-61,-804,154,0       
-170,-851,70,0       
-284,-909,-13,0      
-377,-945,-35,0      
-437,-930,-42,0      
-430,-877,-23,0      
-350,-848,82,0       
-256,-832,133,0      
-127,-835,179,0      
-12,-836,172,0       
82,-854,137,0        
229,-828,103,0       
266,-806,60,0        
285,-793,1,0         
325,-728,-119,0      
356,-679,-230,0      
368,-649,-318,0      
355,-693,-345,0      
322,-749,-296,0      
266,-812,-246,0      
175,-889,-196,0      
35,-978,-179,0       
-61,-1031,-164,0     
-121,-1078,-135,0    
-126,-1072,-107,0    
-80,-1037,-94,0      
7,-971,-106,0        
106,-897,-129,0      
194,-830,-137,0      
193,-809,-92,0       
290,-790,-159,0      
290,-810,-126,0      
294,-815,-76,0       
287,-806,-20,0       
233,-786,34,0        
207,-750,32,0        
187,-696,29,0        
157,-647,-2,0        
116,-598,-31,0       
98,-552,-56,0        
65,-518,-81,0        
45,-492,-93,0        
22,-472,-111,0       
3,-451,-128,0        
-25,-427,-147,0      
-46,-409,-158,0      
-56,-394,-163,0      
-55,-379,-160,0      
-53,-358,-164,0      
-68,-337,-172,0      
-73,-324,-178,0      
-62,-300,-183,0      
-73,-262,-181,0      
-40,-238,-189,0      
-20,-214,-186,0      
6,-182,-178,0        
18,-148,-172,0       
69,-120,-154,0       
92,-91,-148,0        
131,-71,-135,0       
155,-42,-137,0       
146,-31,-142,0       
176,-20,-138,0       
175,-15,-129,0       
184,3,-121,0         
170,-13,-109,0       
154,-21,-109,0       
155,-37,-84,0        
154,-27,-72,0        
148,-22,-52,0        
146,-19,-22,0        
140,-6,4,0           
127,-27,29,0         
126,-43,63,0         
119,-53,103,0        
116,-63,133,0        
126,-75,168,0        
132,-69,192,0        
109,-91,193,0        
111,-131,226,0       
70,-193,271,0        
59,-228,283,0        
30,-279,315,0        
12,-348,358,0        
-30,-436,397,0       
-70,-520,440,0       
-72,-596,498,0       
-62,-660,546,0       
-59,-742,579,0       
-20,-821,598,0       
6,-915,613,0         
44,-1012,630,0       
60,-1107,648,0       
59,-1178,626,0       
66,-1187,586,0       
52,-1143,551,0       
31,-1068,525,0       
14,-937,516,0        
-22,-790,485,0       
-52,-604,474,0       
-40,-438,477,0       
-40,-275,448,0       
-25,-166,414,0       
-52,-56,372,0        
-45,69,408,0         
31,41,472,0          
190,-130,408,0       
438,-347,232,0       
691,-649,31,0        
760,-1003,0,0        
740,-1271,20,0       
665,-1382,47,0       
445,-1395,174,0      
141,-1356,233,0      
-94,-1109,227,0      
-157,-797,237,0      
-178,-530,192,0      
-215,-277,7,0        
-100,-78,-183,0      
203,-58,-144,0       
530,-75,-78,0        
739,-76,23,0         
775,-64,81,0         
609,-21,90,0         
396,-11,77,0         
163,-77,12,0         
-54,-198,-114,0      
-192,-488,-284,0     
-190,-695,-329,0     
-168,-859,-299,0     
-165,-994,-249,0     
-195,-1084,-189,0    
-275,-1073,-142,0    
-310,-1028,-104,0    
-325,-942,-78,0      
-285,-863,-87,0      
-198,-792,-90,0      
-102,-693,-86,0      
-13,-604,-87,0       
86,-549,-74,0        
136,-479,-77,0       
214,-442,-60,0       
260,-431,-37,0       
276,-417,-24,0       
246,-422,-20,0       
226,-438,-28,0       
208,-449,-23,0       
182,-472,-20,0       
158,-491,-14,0       
145,-490,-13,0       
117,-518,15,0        
86,-521,20,0         
86,-529,18,0         
51,-543,16,0         
19,-556,9,0          
3,-558,14,0          
-9,-547,8,0          
-26,-532,6,0         
-26,-507,9,0         
-26,-478,9,0         
-28,-447,5,0         
-33,-422,5,0         
-34,-406,-4,0        
-44,-384,-13,0       
-60,-378,-22,0       
-51,-374,-21,0       
-46,-357,-30,0       
-50,-348,-38,0       
-48,-342,-46,0       
-61,-328,-58,0       
-56,-321,-67,0       
-39,-311,-81,0       
-36,-323,-83,0       
-36,-332,-93,0       
-17,-353,-114,0      
-16,-364,-127,0      
-24,-377,-118,0      
-16,-387,-102,0      
-6,-398,-78,0        
5,-407,-65,0         
12,-414,-45,0        
42,-432,-23,0        
71,-426,-5,0         
96,-439,12,0         
121,-446,26,0        
156,-445,46,0        
175,-448,62,0        
169,-448,77,0        
170,-458,81,0        
168,-473,87,0        
159,-503,90,0        
150,-511,96,0        
133,-532,74,0        
100,-551,51,0        
67,-572,28,0         
26,-607,5,0          
-7,-626,-20,0        
-48,-655,-13,0       
-72,-670,8,0         
-93,-668,22,0        
-101,-686,32,0       
-118,-698,30,0       
-122,-710,29,0       
-134,-726,3,0        
-139,-756,16,0       
-119,-764,11,0       
-85,-772,37,0        
-58,-778,74,0        
-28,-786,105,0       
5,-778,142,0         
31,-766,191,0        
50,-761,223,0        
56,-759,238,0        
74,-752,261,0        
60,-722,247,0        
39,-728,221,0        
-16,-744,152,0       
-98,-789,70,0        
-207,-828,-23,0      
-311,-845,-53,0      
-384,-849,-10,0      
-360,-811,79,0       
-315,-756,134,0      
-238,-718,131,0      
-116,-708,87,0       
-14,-729,7,0         
64,-783,-92,0        
148,-830,-136,0      
214,-861,-159,0      
289,-847,-163,0      
395,-791,-172,0      
416,-743,-222,0      
424,-721,-261,0      
403,-751,-269,0      
309,-793,-264,0      
216,-859,-212,0      
111,-936,-165,0      
21,-986,-125,0       
-32,-1004,-111,0     
-50,-986,-118,0      
-29,-947,-126,0      
11,-909,-133,0       
61,-857,-136,0       
115,-786,-134,0      
148,-753,-132,0      
170,-724,-107,0      
197,-711,-80,0       
220,-695,-40,0       
228,-688,-16,0       
221,-673,0,0         
207,-655,-7,0        
199,-636,-13,0       
185,-616,-18,0       
172,-591,-18,0       
161,-549,-26,0       
145,-514,-34,0       
141,-482,-42,0       
126,-449,-49,0       
109,-429,-59,0       
74,-416,-79,0        
46,-396,-101,0       
25,-382,-115,0       
-1,-369,-124,0       
-23,-359,-134,0      
-44,-346,-138,0      
-48,-334,-144,0      
-37,-309,-145,0      
-51,-285,-151,0      
-43,-271,-158,0      
-19,-251,-154,0      
-1,-234,-150,0       
17,-197,-151,0       
27,-187,-153,0       
46,-168,-153,0       
67,-148,-156,0       
82,-127,-146,0       
100,-117,-140,0      
124,-102,-130,0      
146,-91,-123,0       
143,-89,-116,0       
142,-83,-117,0       
157,-86,-105,0       
148,-88,-91,0        
165,-99,-83,0        
150,-110,-62,0       
167,-115,-44,0       
146,-119,-7,0        
141,-118,19,0        
143,-115,34,0        
152,-107,66,0        
143,-112,111,0       
148,-106,157,0       
165,-104,174,0       
164,-117,194,0       
183,-122,206,0       
180,-152,199,0       
156,-196,196,0       
139,-255,205,0       
109,-331,226,0       
72,-427,283,0        
37,-522,364,0        
8,-622,434,0         
-11,-699,500,0       
-17,-764,535,0       
-24,-822,535,0       
-14,-886,560,0       
12,-959,611,0        
30,-1039,641,0       
45,-1103,638,0       
42,-1138,613,0       
16,-1142,561,0       
9,-1105,516,0        
-5,-1040,486,0       
-46,-867,452,0       
-60,-744,437,0       
-56,-575,418,0       
-56,-416,415,0       
-34,-271,406,0       
-36,-133,381,0       
-19,-28,336,0        
-6,49,324,0          
57,30,358,0          
160,-95,254,0        
339,-244,88,0        
515,-434,40,0        
637,-704,102,0       
609,-978,85,0        
536,-1175,4,0        
374,-1282,-13,0      
185,-1332,15,0       
18,-1261,53,0        
-39,-1140,141,0      
-94,-1011,278,0      
-153,-830,262,0      
-231,-521,19,0       
-130,-185,-200,0     
336,103,-223,0       
688,169,-148,0       
897,155,-4,0         
859,111,70,0         
643,74,97,0          
339,-15,83,0         
56,-151,-1,0         
-153,-327,-129,0     
-310,-525,-328,0     
-360,-746,-417,0     
-309,-954,-367,0     
-271,-1084,-229,0    
-274,-1111,-123,0    
-320,-1050,-59,0     
-352,-926,-35,0      
-356,-797,-21,0      
-272,-714,-30,0      
-206,-620,-58,0      
-112,-558,-80,0      
-1,-515,-84,0        
87,-494,-85,0        
170,-446,-75,0       
218,-424,-73,0       
244,-412,-47,0       
270,-400,-30,0       
245,-403,-11,0       
234,-391,-12,0       
207,-415,-11,0       
184,-435,-5,0        
154,-444,-9,0        
131,-452,-17,0       
110,-461,-10,0       
78,-483,-16,0        
54,-501,-21,0        
21,-516,-29,0        
-8,-529,-31,0        
-34,-542,-46,0       
-50,-539,-28,0       
-55,-532,-24,0       
-58,-515,-17,0       
-54,-504,-16,0       
-38,-482,-7,0        
-34,-473,-12,0       
-20,-448,-12,0       
-15,-447,-22,0       
-6,-435,-26,0        
-10,-431,-31,0       
4,-416,-27,0         
4,-415,-31,0         
0,-416,-34,0         
3,-420,-29,0         
-7,-427,-27,0        
-14,-428,-28,0       
-11,-423,-28,0       
-5,-416,-37,0        
-1,-406,-58,0        
7,-398,-75,0         
15,-391,-89,0        
17,-397,-95,0        
29,-400,-96,0        
23,-414,-86,0        
11,-435,-73,0        
9,-447,-68,0         
14,-456,-55,0        
27,-464,-38,0        
38,-462,-31,0        
74,-453,-15,0        
102,-454,-7,0        
113,-454,0,0         
120,-451,0,0         
124,-481,-24,0       
127,-499,-29,0       
136,-529,-31,0       
128,-541,-29,0       
121,-569,-26,0       
